Country,Category,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Matches
Argentina,all_competitions,Alexis Mac Allister,MF,27-172,2.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Agustín Giay,DF,22-149,2.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Emiliano Martínez,GK,33-285,1.8,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nahuel Molina,DF,28-069,1.8,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Exequiel Palacios,MF,27-252,1.6,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Valentín Barco,MF,21-326,1.4,2,,,,,,,,0,0,Matches
Argentina,all_competitions,Nicolás Paz,MF,21-279,1.3,1,,,,,,,,0,0,Matches
Argentina,all_competitions,Julián Álvarez,FW,26-134,1.3,1,,,,,,,,0,0,Matches
Argentina,all_competitions,Giovani Lo Celso,MF,30-066,1.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lisandro Martínez,DF,28-147,1.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nicolás Tagliafico,DF,33-287,1.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lionel Messi,FW,38-355,1.7,2,,,,,,,,1,1,Matches
Argentina,all_competitions,Facundo Medina,DF,27-017,1.5,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nicolás González,MF,28-069,1.3,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lautaro Martínez,FW,28-296,1.2,1,,,,,,,,1,1,Matches
Argentina,all_competitions,Juan Musso,GK,32-039,1.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Gerónimo Rulli,GK,34-025,1.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Marcos Senesi,DF,29-035,1.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Flaco López,FW,25-190,1.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Marcos Acuña,DF,34-229,0.8,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Leandro Paredes,MF,31-350,0.6,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Rodrigo De Paul,"FW,MF",32-021,1.9,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Franco Mastantuono,"FW,MF",18-304,0.5,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lucas Martínez Quarta,"DF,MF",30-035,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Gabriel Rojas,"DF,MF",28-357,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Gonzalo Montiel,DF,29-164,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Máximo Perrone,MF,23-158,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Tomás Aranda,FW,19-036,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Santiago Beltrán,GK,21-253,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nicolás Capaldo,"DF,MF",27-273,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Joaquín Freitas,FW,19-194,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Squad Total,,28.6,4.0,11,,,,,,,,3,3,
Argentina,all_competitions,Opponent Total,,26.4,4.0,1,,,,,,,,0,0,
Argentina,all_competitions,Nicolás Otamendi,DF,37.0,16.1,3,12.0,3.0,25.0,0.74,0.19,0.25,1.0,0,0,Matches
Argentina,all_competitions,Rodrigo De Paul,MF,31.0,15.0,0,16.0,4.0,25.0,1.06,0.27,0.0,0.0,0,0,Matches
Argentina,all_competitions,Emiliano Martínez,GK,33.0,16.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Julián Álvarez,FW,26.0,14.7,4,24.0,12.0,50.0,1.63,0.82,0.17,0.33,0,0,Matches
Argentina,all_competitions,Enzo Fernández,MF,25.0,14.1,2,13.0,5.0,38.5,0.92,0.36,0.15,0.4,0,0,Matches
Argentina,all_competitions,Cristian Romero,DF,27.0,14.0,0,3.0,1.0,33.3,0.21,0.07,0.0,0.0,0,0,Matches
Argentina,all_competitions,Nahuel Molina,DF,27.0,14.0,0,1.0,0.0,0.0,0.07,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Nicolás Tagliafico,DF,33.0,13.8,1,8.0,3.0,37.5,0.58,0.22,0.13,0.33,0,0,Matches
Argentina,all_competitions,Alexis Mac Allister,MF,27.0,11.6,2,12.0,5.0,41.7,1.04,0.43,0.17,0.4,0,0,Matches
Argentina,all_competitions,Lionel Messi,"FW,MF",38.0,10.5,8,45.0,20.0,44.4,4.29,1.91,0.18,0.4,0,0,Matches
Argentina,all_competitions,Lautaro Martínez,FW,28.0,8.2,4,18.0,7.0,38.9,2.2,0.85,0.22,0.57,0,0,Matches
Argentina,all_competitions,Nicolás González,"FW,MF",27.0,8.0,2,15.0,6.0,40.0,1.87,0.75,0.13,0.33,0,0,Matches
Argentina,all_competitions,Leandro Paredes,MF,31.0,6.1,0,6.0,1.0,16.7,0.98,0.16,0.0,0.0,0,0,Matches
Argentina,all_competitions,Thiago Almada,"MF,FW",24.0,5.3,3,12.0,7.0,58.3,2.27,1.32,0.25,0.43,0,0,Matches
Argentina,all_competitions,Gonzalo Montiel,DF,29.0,3.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Leonardo Balerdi,DF,27.0,3.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Giuliano Simeone,MF,23.0,3.1,1,6.0,3.0,50.0,1.96,0.98,0.17,0.33,0,0,Matches
Argentina,all_competitions,Giovani Lo Celso,MF,29.0,2.8,0,3.0,0.0,0.0,1.08,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Gerónimo Rulli,GK,33.0,2.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Lisandro Martínez,DF,28.0,1.8,0,4.0,1.0,25.0,2.26,0.57,0.0,0.0,0,0,Matches
Argentina,all_competitions,Exequiel Palacios,MF,27.0,2.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Ángel Di María,FW,37.0,1.9,0,3.0,1.0,33.3,1.59,0.53,0.0,0.0,0,0,Matches
Argentina,all_competitions,Germán Pezzella,DF,34.0,1.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Marcos Acuña,DF,34.0,1.4,0,1.0,0.0,0.0,0.7,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Facundo Medina,DF,26.0,1.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Nicolás Paz,MF,21.0,1.1,0,2.0,0.0,0.0,1.82,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Franco Mastantuono,MF,18.0,1.1,0,3.0,0.0,0.0,2.76,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Juan Foyth,DF,28.0,0.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Lucas Martínez Quarta,"DF,MF",29.0,0.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Alejandro Garnacho,MF,21.0,0.5,0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,0,0,Matches
Argentina,all_competitions,Ángel Correa,"FW,MF",30.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Paulo Dybala,"FW,MF",32.0,0.2,1,2.0,1.0,50.0,10.0,5.0,0.5,1.0,0,0,Matches
Argentina,all_competitions,Nehuén Pérez,DF,25.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Valentín Castellanos,FW,27.0,0.1,0,2.0,0.0,0.0,25.71,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Lucas Ocampos,"FW,MF",31.0,0.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Squad Total,,30.2,18.0,31,212.0,81.0,38.2,11.78,4.5,0.15,0.38,0,0,
Argentina,all_competitions,Opponent Total,,29.3,18.0,10,120.0,42.0,35.0,6.67,2.33,0.07,0.19,2,2,
Argentina,all_competitions,Nicolás Otamendi,DF,38-122,18.5,4,12.0,3.0,25.0,0.74,0.19,0.25,1.0,1,1,Matches
Argentina,all_competitions,Emiliano Martínez,GK,33-285,17.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Rodrigo De Paul,MF,32-021,17.0,0,16.0,4.0,25.0,1.06,0.27,0.0,0.0,0,0,Matches
Argentina,all_competitions,Cristian Romero,DF,28-048,16.8,0,3.0,1.0,33.3,0.21,0.07,0.0,0.0,0,0,Matches
Argentina,all_competitions,Enzo Fernández,MF,25-148,16.3,3,13.0,5.0,38.5,0.92,0.36,0.15,0.4,0,0,Matches
Argentina,all_competitions,Julián Álvarez,FW,26-134,16.0,5,24.0,12.0,50.0,1.63,0.82,0.17,0.33,0,0,Matches
Argentina,all_competitions,Nahuel Molina,DF,28-069,15.8,0,1.0,0.0,0.0,0.07,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Nicolás Tagliafico,DF,33-287,14.9,1,8.0,3.0,37.5,0.58,0.22,0.13,0.33,0,0,Matches
Argentina,all_competitions,Alexis Mac Allister,MF,27-172,13.8,2,12.0,5.0,41.7,1.04,0.43,0.17,0.4,0,0,Matches
Argentina,all_competitions,Lionel Messi,"FW,MF",38-355,12.2,10,45.0,20.0,44.4,4.29,1.91,0.18,0.4,1,1,Matches
Argentina,all_competitions,Lautaro Martínez,FW,28-296,9.4,5,18.0,7.0,38.9,2.2,0.85,0.22,0.57,1,1,Matches
Argentina,all_competitions,Nicolás González,"FW,MF",28-069,9.3,2,15.0,6.0,40.0,1.87,0.75,0.13,0.33,0,0,Matches
Argentina,all_competitions,Thiago Almada,"MF,FW",25-049,8.0,4,12.0,7.0,58.3,2.27,1.32,0.25,0.43,0,0,Matches
Argentina,all_competitions,Leandro Paredes,MF,31-350,6.7,0,6.0,1.0,16.7,0.98,0.16,0.0,0.0,0,0,Matches
Argentina,all_competitions,Giuliano Simeone,MF,23-178,5.4,2,6.0,3.0,50.0,1.96,0.98,0.17,0.33,0,0,Matches
Argentina,all_competitions,Giovani Lo Celso,MF,30-066,4.0,0,3.0,0.0,0.0,1.08,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Exequiel Palacios,MF,27-252,3.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Leonardo Balerdi,DF,27-139,3.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Gonzalo Montiel,DF,29-164,3.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Gerónimo Rulli,GK,34-025,3.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Lisandro Martínez,DF,28-147,3.0,0,4.0,1.0,25.0,2.26,0.57,0.0,0.0,0,0,Matches
Argentina,all_competitions,Facundo Medina,DF,27-017,2.7,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Nicolás Paz,MF,21-279,2.4,1,2.0,0.0,0.0,1.82,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Marcos Acuña,DF,34-229,2.2,0,1.0,0.0,0.0,0.7,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Agustín Giay,DF,22-149,2.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Ángel Di María,FW,38-120,1.9,0,3.0,1.0,33.3,1.59,0.53,0.0,0.0,0,0,Matches
Argentina,all_competitions,Franco Mastantuono,MF,18-304,1.6,0,3.0,0.0,0.0,2.76,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Germán Pezzella,DF,34-352,1.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Valentín Barco,"DF,MF",21-326,1.4,2,,,,,,,,0,0,Matches
Argentina,all_competitions,Juan Musso,GK,32-039,1.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Marcos Senesi,DF,29-035,1.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Flaco López,FW,25-190,1.0,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lucas Martínez Quarta,"DF,MF",30-035,0.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Juan Foyth,DF,28-153,0.8,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Alejandro Garnacho,MF,21-348,0.5,0,1.0,1.0,100.0,2.0,2.0,0.0,0.0,0,0,Matches
Argentina,all_competitions,Ángel Correa,"FW,MF",31-097,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Gabriel Rojas,"DF,MF",28-357,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Paulo Dybala,"FW,MF",32-211,0.2,1,2.0,1.0,50.0,10.0,5.0,0.5,1.0,0,0,Matches
Argentina,all_competitions,Máximo Perrone,MF,23-158,0.2,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nehuén Pérez,DF,25-355,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Argentina,all_competitions,Tomás Aranda,FW,19-036,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Santiago Beltrán,GK,21-253,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Nicolás Capaldo,"DF,MF",27-273,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Valentín Castellanos,FW,27-254,0.1,0,2.0,0.0,0.0,25.71,0.0,0.0,,0,0,Matches
Argentina,all_competitions,Joaquín Freitas,FW,19-194,0.1,0,,,,,,,,0,0,Matches
Argentina,all_competitions,Lucas Ocampos,"FW,MF",31-338,0.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Patrick Beach,GK,22-312,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Cameron Burgess,DF,30-236,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Alessandro Circati,DF,22-247,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0,Matches
Australia,all_competitions,Connor Metcalfe,MF,26-221,1.0,1,1.0,1.0,100.0,1.0,1.0,1.0,1.0,0,0,Matches
Australia,all_competitions,Aiden O'Neill,MF,27-345,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Harry Souttar,DF,27-235,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0,0,Matches
Australia,all_competitions,Jordy Bos,DF,23-228,0.9,0,2.0,0.0,0.0,2.17,0.0,0.0,,0,0,Matches
Australia,all_competitions,Paul Okon-Engstler,MF,21-141,0.9,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Jacob Italiano,DF,24-319,0.8,0,1.0,0.0,0.0,1.23,0.0,0.0,,0,0,Matches
Australia,all_competitions,Mo Touré,FW,22-080,0.8,0,1.0,0.0,0.0,1.23,0.0,0.0,,0,0,Matches
Australia,all_competitions,Nestory Irankunda,MF,20-125,0.7,1,2.0,2.0,100.0,3.0,3.0,0.5,0.5,0,0,Matches
Australia,all_competitions,Nishan Velupillay,MF,25-038,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Jason Geria,DF,33-035,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Tete Yengi,FW,25-198,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Aziz Behich,"DF,MF",35-180,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Jackson Irvine,"DF,MF",33-099,0.1,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Squad Total,,25.1,1.0,2,9.0,4.0,44.4,9.0,4.0,0.22,0.5,0,0,
Australia,all_competitions,Opponent Total,,27.6,1.0,0,30.0,8.0,26.7,30.0,8.0,0.0,0.0,0,0,
Australia,all_competitions,Harry Souttar,DF,27-235,1.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Alessandro Circati,DF,22-247,1.5,0,,,,,,,,0,0,Matches
Australia,all_competitions,Lucas Herrington,DF,18-282,1.5,0,,,,,,,,0,0,Matches
Australia,all_competitions,Aiden O'Neill,MF,27-345,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Jacob Italiano,MF,24-319,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Connor Metcalfe,MF,26-221,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Jackson Irvine,MF,33-099,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Kai Trewin,DF,25-027,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Jordy Bos,MF,23-228,1.1,0,,,,,,,,0,0,Matches
Australia,all_competitions,Mo Touré,FW,22-080,1.1,0,,,,,,,,0,0,Matches
Australia,all_competitions,Paul Okon-Engstler,MF,21-141,1.1,0,,,,,,,,0,0,Matches
Australia,all_competitions,Patrick Beach,GK,22-312,1.0,0,,,,,,,,0,0,Matches
Australia,all_competitions,Mathew Ryan,GK,34-067,1.0,0,,,,,,,,0,0,Matches
Australia,all_competitions,Mathew Leckie,MF,35-130,0.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Aziz Behich,DF,35-180,0.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Nestory Irankunda,MF,20-125,0.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Tete Yengi,FW,25-198,0.8,1,,,,,,,,0,0,Matches
Australia,all_competitions,Cristian Volpato,MF,22-211,0.5,0,,,,,,,,0,0,Matches
Australia,all_competitions,Cameron Burgess,DF,30-236,0.5,0,,,,,,,,0,0,Matches
Australia,all_competitions,Jason Geria,DF,33-035,0.5,0,,,,,,,,0,0,Matches
Australia,all_competitions,Ajdin Hrustic,MF,29-344,0.3,0,,,,,,,,0,0,Matches
Australia,all_competitions,Nishan Velupillay,MF,25-038,0.3,0,,,,,,,,0,0,Matches
Australia,all_competitions,Miloš Degenek,"DF,MF",32-047,0.1,0,,,,,,,,0,0,Matches
Australia,all_competitions,Cammy Devlin,MF,28-007,0.1,0,,,,,,,,0,0,Matches
Australia,all_competitions,Awer Mabil,"FW,MF",30-272,0.0,0,,,,,,,,0,0,Matches
Australia,all_competitions,Squad Total,,26.4,2.0,1,,,,,,,,0,0,
Australia,all_competitions,Opponent Total,,28.7,2.0,2,,,,,,,,0,0,
Australia,all_competitions,Jackson Irvine,MF,32.0,13.0,3,8.0,5.0,62.5,0.61,0.38,0.38,0.6,0,0,Matches
Australia,all_competitions,Cameron Burgess,DF,30.0,11.5,0,1.0,1.0,100.0,0.09,0.09,0.0,0.0,0,0,Matches
Australia,all_competitions,Mathew Ryan,GK,33.0,11.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Harry Souttar,DF,27.0,11.0,2,6.0,2.0,33.3,0.55,0.18,0.33,1.0,0,0,Matches
Australia,all_competitions,Aziz Behich,"MF,DF",35.0,10.5,1,2.0,1.0,50.0,0.19,0.1,0.5,1.0,0,0,Matches
Australia,all_competitions,Lewis Miller,"MF,DF",25.0,8.7,2,8.0,2.0,25.0,0.92,0.23,0.25,1.0,0,0,Matches
Australia,all_competitions,Mitchell Duke,FW,35.0,8.2,3,9.0,2.0,22.2,1.1,0.24,0.33,1.5,0,0,Matches
Australia,all_competitions,Connor Metcalfe,"MF,FW",26.0,7.4,1,3.0,1.0,33.3,0.41,0.14,0.33,1.0,0,0,Matches
Australia,all_competitions,Kye Rowles,DF,27.0,7.0,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Craig Goodwin,"MF,FW",34.0,6.5,3,5.0,3.0,60.0,0.77,0.46,0.6,1.0,0,0,Matches
Australia,all_competitions,Martin Boyle,"FW,MF",32.0,4.9,2,5.0,2.0,40.0,1.02,0.41,0.2,0.5,1,1,Matches
Australia,all_competitions,Aiden O'Neill,MF,27.0,6.8,0,3.0,0.0,0.0,0.44,0.0,0.0,,0,0,Matches
Australia,all_competitions,Kusini Yengi,FW,27.0,5.1,6,5.0,3.0,60.0,0.98,0.59,1.0,1.67,1,1,Matches
Australia,all_competitions,Jason Geria,DF,32.0,6.1,0,2.0,0.0,0.0,0.33,0.0,0.0,,0,0,Matches
Australia,all_competitions,Joe Gauci,GK,25.0,5.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Keanu Baccus,MF,27.0,4.5,1,2.0,0.0,0.0,0.44,0.0,0.5,,0,0,Matches
Australia,all_competitions,Jordy Bos,DF,23.0,4.8,0,1.0,0.0,0.0,0.21,0.0,0.0,,0,0,Matches
Australia,all_competitions,Riley McGree,MF,27.0,4.3,0,5.0,1.0,20.0,1.15,0.23,0.0,0.0,0,0,Matches
Australia,all_competitions,Alessandro Circati,DF,22.0,4.0,0,7.0,3.0,42.9,1.75,0.75,0.0,0.0,0,0,Matches
Australia,all_competitions,Ajdin Hrustic,MF,29.0,3.4,0,4.0,2.0,50.0,1.17,0.58,0.0,0.0,0,0,Matches
Australia,all_competitions,Brandon Borrello,"FW,MF",30.0,3.6,1,3.0,1.0,33.3,0.84,0.28,0.33,1.0,0,0,Matches
Australia,all_competitions,Miloš Degenek,DF,31.0,3.0,0,1.0,0.0,0.0,0.33,0.0,0.0,,0,0,Matches
Australia,all_competitions,Adam Taggart,FW,32.0,2.5,1,1.0,1.0,100.0,0.4,0.4,1.0,1.0,0,0,Matches
Australia,all_competitions,Nestory Irankunda,FW,19.0,2.4,1,5.0,1.0,20.0,2.05,0.41,0.0,0.0,1,1,Matches
Australia,all_competitions,Nishan Velupillay,FW,24.0,2.3,3,5.0,3.0,60.0,2.18,1.31,0.6,1.0,0,0,Matches
Australia,all_competitions,Gethin Jones,"MF,DF",30.0,1.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Ryan Teague,MF,24.0,1.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Ryan Strain,DF,28.0,1.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Patrick Yazbek,MF,23.0,2.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Anthony Cáceres,MF,33.0,1.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Sam Silvera,MF,25.0,1.1,0,3.0,0.0,0.0,2.73,0.0,0.0,,0,0,Matches
Australia,all_competitions,Nathaniel Atkinson,DF,26.0,1.0,0,,,,,,,,0,0,Matches
Australia,all_competitions,Hayden Matthews,DF,21.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Mathew Leckie,MF,34.0,0.9,0,,,,,,,,0,0,Matches
Australia,all_competitions,Thomas Deng,DF,28.0,0.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Luke Brattan,MF,35.0,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Joshua Nisbet,MF,26.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Daniel Arzani,"FW,MF",27.0,0.6,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,John Iredale,FW,26.0,0.5,1,,,,,,,,0,0,Matches
Australia,all_competitions,Jamie Maclaren,FW,32.0,0.5,3,,,,,,,,0,0,Matches
Australia,all_competitions,Massimo Luongo,MF,33.0,0.5,0,,,,,,,,0,1,Matches
Australia,all_competitions,Awer Mabil,"FW,MF",30.0,0.5,0,1.0,0.0,0.0,2.2,0.0,0.0,,0,0,Matches
Australia,all_competitions,Fran Karačić,DF,29.0,0.4,0,1.0,0.0,0.0,2.65,0.0,0.0,,0,0,Matches
Australia,all_competitions,Apostolos Stamatelopoulos,FW,26.0,0.3,0,,,,,,,,0,0,Matches
Australia,all_competitions,Mo Touré,FW,21.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Cammy Devlin,MF,27.0,0.2,0,,,,,,,,0,0,Matches
Australia,all_competitions,Marco Tilio,MF,24.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Squad Total,,29.5,16.0,35,96.0,34.0,35.4,6.0,2.12,0.33,0.94,3,4,
Australia,all_competitions,Opponent Total,,28.6,16.0,5,87.0,23.0,26.4,5.44,1.44,0.06,0.22,0,2,
Australia,all_competitions,Jackson Irvine,"DF,MF",33-099,14.3,3,8.0,5.0,62.5,0.61,0.38,0.38,0.6,0,0,Matches
Australia,all_competitions,Harry Souttar,DF,27-235,13.9,2,7.0,3.0,42.9,0.58,0.25,0.29,0.67,0,0,Matches
Australia,all_competitions,Cameron Burgess,DF,30-236,13.0,0,1.0,1.0,100.0,0.08,0.08,0.0,0.0,0,0,Matches
Australia,all_competitions,Mathew Ryan,GK,34-067,12.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Aziz Behich,"DF,MF",35-180,11.5,1,2.0,1.0,50.0,0.19,0.09,0.5,1.0,0,0,Matches
Australia,all_competitions,Connor Metcalfe,MF,26-221,9.6,2,4.0,2.0,50.0,0.48,0.24,0.5,1.0,0,0,Matches
Australia,all_competitions,Aiden O'Neill,MF,27-345,9.0,0,3.0,0.0,0.0,0.39,0.0,0.0,,0,0,Matches
Australia,all_competitions,Lewis Miller,"MF,DF",25-294,8.7,2,8.0,2.0,25.0,0.92,0.23,0.25,1.0,0,0,Matches
Australia,all_competitions,Mitchell Duke,FW,35-147,8.2,3,9.0,2.0,22.2,1.1,0.24,0.33,1.5,0,0,Matches
Australia,all_competitions,Kye Rowles,DF,27-355,7.0,1,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Jordy Bos,DF,23-228,6.8,0,3.0,0.0,0.0,0.52,0.0,0.0,,0,0,Matches
Australia,all_competitions,Jason Geria,DF,33-035,6.8,0,2.0,0.0,0.0,0.32,0.0,0.0,,0,0,Matches
Australia,all_competitions,Alessandro Circati,DF,22-247,6.5,0,8.0,3.0,37.5,1.6,0.6,0.0,0.0,0,0,Matches
Australia,all_competitions,Craig Goodwin,"MF,FW",34-180,6.5,3,5.0,3.0,60.0,0.77,0.46,0.6,1.0,0,0,Matches
Australia,all_competitions,Kusini Yengi,FW,27-150,5.1,6,5.0,3.0,60.0,0.98,0.59,1.0,1.67,1,1,Matches
Australia,all_competitions,Joe Gauci,GK,25-345,5.0,0,0.0,0.0,,0.0,0.0,,,0,0,Matches
Australia,all_competitions,Martin Boyle,"FW,MF",33-050,4.9,2,5.0,2.0,40.0,1.02,0.41,0.2,0.5,1,1,Matches
Australia,all_competitions,Keanu Baccus,MF,28-007,4.5,1,2.0,0.0,0.0,0.44,0.0,0.5,,0,0,Matches
Australia,all_competitions,Riley McGree,MF,27-224,4.3,0,5.0,1.0,20.0,1.15,0.23,0.0,0.0,0,0,Matches
Australia,all_competitions,Nestory Irankunda,MF,20-125,4.0,2,7.0,3.0,42.9,2.25,0.96,0.14,0.33,1,1,Matches
Australia,all_competitions,Ajdin Hrustic,MF,29-344,3.7,0,4.0,2.0,50.0,1.17,0.58,0.0,0.0,0,0,Matches
Australia,all_competitions,Brandon Borrello,"FW,MF",30-324,3.6,1,3.0,1.0,33.3,0.84,0.28,0.33,1.0,0,0,Matches
Australia,all_competitions,Miloš Degenek,"DF,MF",32-047,3.2,0,1.0,0.0,0.0,0.33,0.0,0.0,,0,0,Matches
