Country,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
Curaçao,Nathan Markelo,DF,27.4326,1.0,0,,,,,,,,0,0
Curaçao,Kevin Felida,MF,26.5886,0.8,1,,,,,,,,0,0
Curaçao,Rayvien Rosario,MF,22.1752,0.6,0,,,,,,,,0,0
Curaçao,Xander Severina,FW,25.1725,0.6,1,,,,,,,,0,0
Curaçao,Jordi Paulina,FW,21.7228,0.5,2,,,,,,,,1,1
Curaçao,Trevor Doornbusch,GK,26.9391,0.5,0,,,,,,,,0,0
Curaçao,Joshua Zimmerman,MF,25.0602,0.3,0,,,,,,,,0,0
Czechia,Štěpán Chaloupek,DF,23.2683,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Vladimír Coufal,MF,33.8104,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Robin Hranáč,DF,26.3723,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Matej Kovar,GK,26.0767,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Ladislav Krejčí,DF,27.1506,1.0,1,1.0,1.0,100.0,1.0,1.0,1.0,1.0,0,0
Czechia,Tomáš Souček,MF,31.293,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0
Czechia,Jaroslav Zelený,MF,33.8159,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Alexandr Sojka,MF,23.1999,0.9,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Lukáš Provod,FW,29.6407,0.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Patrik Schick,FW,30.386,0.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Pavel Šulc,FW,25.4572,0.7,0,1.0,0.0,0.0,1.43,0.0,0.0,,0,0
Czechia,Tomáš Chorý,FW,31.3806,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Adam Hložek,"FW,MF",23.8871,0.3,0,2.0,1.0,50.0,6.67,3.33,0.0,0.0,0,0
Czechia,Michal Sadílek,"DF,FW",27.0383,0.3,0,2.0,2.0,100.0,6.67,6.67,0.0,0.0,0,0
Czechia,Mojmír Chytil,FW,27.1259,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Robin Hranáč,DF,26.3723,1.7,0,,,,,,,,0,0
Czechia,Štěpán Chaloupek,DF,23.2683,1.3,0,,,,,,,,0,0
Czechia,Ladislav Krejčí,DF,27.1506,1.0,0,,,,,,,,0,0
Czechia,Alexandr Sojka,MF,23.1999,1.3,0,,,,,,,,0,0
Czechia,David Jurásek,MF,25.8515,1.2,0,,,,,,,,0,0
Czechia,Adam Hložek,MF,23.8871,1.0,1,,,,,,,,0,0
Czechia,Lukáš Horníček,GK,23.9199,1.0,0,,,,,,,,0,0
Czechia,Matej Kovar,GK,26.0767,1.0,0,,,,,,,,0,0
Czechia,Michal Sadílek,MF,27.0383,1.0,0,,,,,,,,0,0
Czechia,Lukáš Červ,MF,25.178,0.8,0,,,,,,,,0,0
Czechia,David Doudera,MF,28.0383,0.8,0,,,,,,,,0,0
Czechia,Vladimír Coufal,MF,33.8104,0.7,0,,,,,,,,0,0
Czechia,Lukáš Provod,MF,29.6407,0.7,0,,,,,,,,0,0
Czechia,Patrik Schick,FW,30.386,0.7,1,,,,,,,,0,0
Czechia,Tomáš Souček,MF,31.293,0.7,0,,,,,,,,0,0
Czechia,Pavel Bucha,MF,28.2601,0.5,0,,,,,,,,0,0
Czechia,Tomáš Ladra,MF,29.1396,0.5,1,,,,,,,,0,0
Czechia,Pavel Šulc,MF,25.4572,0.5,0,,,,,,,,0,0
Czechia,Jan Kuchta,FW,29.4298,0.2,0,,,,,,,,0,0
Czechia,Tomáš Holeš,"DF,MF",33.2053,1.0,0,,,,,,,,0,0
Czechia,Denis Višinský,"FW,MF",23.2327,0.8,1,,,,,,,,0,0
Czechia,Mojmír Chytil,FW,27.1259,0.8,0,,,,,,,,0,0
Czechia,Jaroslav Zelený,"DF,MF",33.8159,0.7,0,,,,,,,,0,0
Czechia,Vladimír Darida,MF,35.8487,0.5,0,,,,,,,,0,0
Czechia,Christophe Kabongo,MF,22.7967,0.5,0,,,,,,,,0,0
Czechia,Hugo Sochůrek,MF,18.0192,0.5,0,,,,,,,,0,0
Czechia,David Zima,DF,25.5969,0.3,0,,,,,,,,0,0
Czechia,Tomáš Chorý,FW,31.3806,0.3,1,,,,,,,,0,0
Czechia,Tomáš Souček,MF,30.0,9.9,2,19.0,7.0,36.8,1.92,0.71,0.11,0.29,0,0
Czechia,Matej Kovar,GK,25.0,9.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Ladislav Krejčí,DF,26.0,9.7,2,8.0,5.0,62.5,0.83,0.52,0.25,0.4,0,0
Czechia,Vladimír Coufal,"DF,MF",33.0,9.1,1,3.0,3.0,100.0,0.33,0.33,0.33,0.33,0,0
Czechia,Pavel Šulc,"MF,FW",25.0,8.5,2,20.0,8.0,40.0,2.36,0.94,0.1,0.25,0,0
Czechia,Jaroslav Zelený,"DF,MF",33.0,7.6,0,2.0,1.0,50.0,0.26,0.13,0.0,0.0,0,0
Czechia,Patrik Schick,"FW,MF",30.0,7.4,5,26.0,12.0,46.2,3.49,1.61,0.15,0.33,1,1
Czechia,Lukáš Provod,MF,29.0,7.2,0,16.0,3.0,18.8,2.24,0.42,0.0,0.0,0,0
Czechia,Lukáš Červ,MF,24.0,5.5,1,9.0,3.0,33.3,1.64,0.55,0.11,0.33,0,0
Czechia,Václav Černý,"MF,FW",28.0,4.9,2,15.0,6.0,40.0,3.05,1.22,0.13,0.33,0,0
Czechia,Tomáš Holeš,DF,32.0,3.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Tomáš Chorý,FW,31.0,4.8,1,8.0,3.0,37.5,1.67,0.62,0.13,0.33,0,0
Czechia,Robin Hranáč,DF,26.0,4.1,1,2.0,1.0,50.0,0.48,0.24,0.5,1.0,0,0
Czechia,Vasil Kušej,MF,25.0,2.1,0,2.0,1.0,50.0,0.95,0.47,0.0,0.0,0,0
Czechia,David Jurásek,"MF,DF",25.0,2.4,0,3.0,0.0,0.0,1.25,0.0,0.0,,0,0
Czechia,Martin Vitík,DF,23.0,2.0,0,2.0,0.0,0.0,1.0,0.0,0.0,,0,0
Czechia,David Doudera,"MF,DF",27.0,1.7,1,2.0,2.0,100.0,1.18,1.18,0.5,0.5,0,0
Czechia,Vladimír Darida,MF,35.0,1.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Štěpán Chaloupek,DF,22.0,2.4,0,1.0,0.0,0.0,0.41,0.0,0.0,,0,0
Czechia,Michal Sadílek,MF,26.0,2.3,0,5.0,0.0,0.0,2.22,0.0,0.0,,0,0
Czechia,Adam Karabec,MF,22.0,1.9,2,4.0,3.0,75.0,2.08,1.56,0.5,0.67,0,0
Czechia,David Zima,DF,25.0,1.8,0,1.0,0.0,0.0,0.57,0.0,0.0,,0,0
Czechia,Václav Jemelka,DF,30.0,1.0,0,2.0,0.0,0.0,2.0,0.0,0.0,,0,0
Czechia,Jindřich Staněk,GK,29.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Michal Beran,MF,25.0,1.0,0,2.0,0.0,0.0,2.05,0.0,0.0,,0,0
Czechia,Matěj Vydra,FW,33.0,0.8,0,1.0,0.0,0.0,1.22,0.0,0.0,,0,0
Czechia,Adam Hložek,MF,23.0,0.3,1,2.0,1.0,50.0,6.67,3.33,0.5,1.0,0,0
Czechia,Mojmír Chytil,FW,26.0,1.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Alex Král,MF,27.0,0.8,0,2.0,0.0,0.0,2.47,0.0,0.0,,0,0
Czechia,Jan Kliment,"FW,MF",32.0,0.5,1,3.0,1.0,33.3,5.87,1.96,0.33,1.0,0,0
Czechia,Kryštof Daněk,MF,23.0,0.4,0,1.0,0.0,0.0,2.65,0.0,0.0,,0,0
Czechia,Jan Kuchta,FW,29.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Ondřej Lingr,"FW,MF",27.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Matej Sin,MF,21.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Jan Chramosta,FW,35.0,0.0,0,3.0,0.0,0.0,67.5,0.0,0.0,,0,0
Czechia,Matej Kovar,GK,26.0767,11.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Ladislav Krejčí,DF,27.1506,11.7,3,9.0,6.0,66.7,0.84,0.56,0.33,0.5,0,0
Czechia,Tomáš Souček,MF,31.293,11.6,2,20.0,7.0,35.0,1.83,0.64,0.1,0.29,0,0
Czechia,Vladimír Coufal,MF,33.8104,10.8,1,3.0,3.0,100.0,0.3,0.3,0.33,0.33,0,0
Czechia,Pavel Šulc,FW,25.4572,9.7,2,21.0,8.0,38.1,2.29,0.87,0.1,0.25,0,0
Czechia,Jaroslav Zelený,MF,33.8159,9.3,0,2.0,1.0,50.0,0.23,0.12,0.0,0.0,0,0
Czechia,Patrik Schick,FW,30.386,8.8,6,26.0,12.0,46.2,3.19,1.47,0.15,0.33,1,1
Czechia,Lukáš Provod,FW,29.6407,8.5,0,16.0,3.0,18.8,2.04,0.38,0.0,0.0,0,0
Czechia,Robin Hranáč,DF,26.3723,6.8,1,2.0,1.0,50.0,0.39,0.19,0.5,1.0,0,0
Czechia,Lukáš Červ,MF,25.178,6.3,1,9.0,3.0,33.3,1.64,0.55,0.11,0.33,0,0
Czechia,Tomáš Chorý,FW,31.3806,5.4,2,8.0,3.0,37.5,1.57,0.59,0.13,0.33,0,0
Czechia,Václav Černý,"MF,FW",28.6571,4.9,2,15.0,6.0,40.0,3.05,1.22,0.13,0.33,0,0
Czechia,Tomáš Holeš,"DF,MF",33.2053,4.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Štěpán Chaloupek,DF,23.2683,4.7,0,1.0,0.0,0.0,0.29,0.0,0.0,,0,0
Czechia,David Jurásek,"DF,MF",25.8515,3.6,0,3.0,0.0,0.0,1.25,0.0,0.0,,0,0
Czechia,Michal Sadílek,"DF,FW",27.0383,3.6,0,7.0,2.0,28.6,2.74,0.78,0.0,0.0,0,0
Czechia,David Doudera,"DF,MF",28.0383,2.5,1,2.0,2.0,100.0,1.18,1.18,0.5,0.5,0,0
Czechia,Alexandr Sojka,MF,23.1999,2.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Vasil Kušej,MF,26.0575,2.1,0,2.0,1.0,50.0,0.95,0.47,0.0,0.0,0,0
Czechia,David Zima,DF,25.5969,2.1,0,1.0,0.0,0.0,0.57,0.0,0.0,,0,0
Czechia,Mojmír Chytil,FW,27.1259,2.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Martin Vitík,DF,23.3943,2.0,0,2.0,0.0,0.0,1.0,0.0,0.0,,0,0
Czechia,Adam Karabec,MF,22.95,1.9,2,4.0,3.0,75.0,2.08,1.56,0.5,0.67,0,0
Czechia,Vladimír Darida,MF,35.8487,1.7,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Adam Hložek,"FW,MF",23.8871,1.6,2,4.0,2.0,50.0,6.67,3.33,0.25,0.5,0,0
Czechia,Lukáš Horníček,GK,23.9199,1.0,0,,,,,,,,0,0
Czechia,Václav Jemelka,DF,30.9747,1.0,0,2.0,0.0,0.0,2.0,0.0,0.0,,0,0
Czechia,Jindřich Staněk,GK,30.1314,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Michal Beran,MF,25.8104,1.0,0,2.0,0.0,0.0,2.05,0.0,0.0,,0,0
Czechia,Matěj Vydra,FW,34.1205,0.8,0,1.0,0.0,0.0,1.22,0.0,0.0,,0,0
Czechia,Alex Král,MF,28.0712,0.8,0,2.0,0.0,0.0,2.47,0.0,0.0,,0,0
Czechia,Denis Višinský,"FW,MF",23.2327,0.8,1,,,,,,,,0,0
Czechia,Jan Kliment,"FW,MF",32.783,0.5,1,3.0,1.0,33.3,5.87,1.96,0.33,1.0,0,0
Czechia,Hugo Sochůrek,MF,18.0192,0.5,0,,,,,,,,0,0
Czechia,Tomáš Ladra,"FW,MF",29.1396,0.5,1,,,,,,,,0,0
Czechia,Pavel Bucha,MF,28.2601,0.5,0,,,,,,,,0,0
Czechia,Christophe Kabongo,MF,22.7967,0.5,0,,,,,,,,0,0
Czechia,Jan Kuchta,FW,29.4298,0.4,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Kryštof Daněk,MF,23.4381,0.4,0,1.0,0.0,0.0,2.65,0.0,0.0,,0,0
Czechia,Ondřej Lingr,"FW,MF",27.6845,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Matej Sin,MF,22.0329,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Czechia,Jan Chramosta,FW,35.6708,0.0,0,3.0,0.0,0.0,67.5,0.0,0.0,,0,0
Côte d'Ivoire,Yahia Fofana,GK,25.0,9.0,0,,,,,,,,0,0
Côte d'Ivoire,Franck Kessié,MF,29.0,8.7,2,,,,,,,,0,0
Côte d'Ivoire,Obite N'Dicka,DF,26.0,7.0,0,,,,,,,,0,0
Côte d'Ivoire,Ibrahim Sangaré,MF,28.0,5.0,2,,,,,,,,1,1
Côte d'Ivoire,Simon Adingra,"MF,FW",24.0,5.4,2,,,,,,,,0,0
Côte d'Ivoire,Ghislain Konan,"DF,MF",30.0,4.9,0,,,,,,,,0,0
Côte d'Ivoire,Seko Fofana,MF,30.0,4.7,3,,,,,,,,0,0
Côte d'Ivoire,Sébastien Haller,FW,31.0,4.7,2,,,,,,,,1,1
Côte d'Ivoire,Wilfried Singo,"DF,MF",25.0,4.4,0,,,,,,,,0,0
Côte d'Ivoire,Willy Boly,DF,34.0,4.0,0,,,,,,,,0,0
Côte d'Ivoire,Emmanuel Agbadou,DF,28.0,3.3,1,,,,,,,,0,0
Côte d'Ivoire,Evann Guessand,"FW,MF",24.0,3.5,2,,,,,,,,0,0
Côte d'Ivoire,Oumar Diakité,FW,22.0,3.4,1,,,,,,,,0,0
Côte d'Ivoire,Jean-Philippe Gbamin,"DF,MF",30.0,3.2,0,,,,,,,,0,0
Côte d'Ivoire,Odilon Kossounou,DF,25.0,3.0,0,,,,,,,,0,0
Côte d'Ivoire,Hassane Kamara,"DF,MF",31.0,2.7,0,,,,,,,,0,0
Côte d'Ivoire,Amad Diallo,MF,23.0,2.5,1,,,,,,,,0,0
Côte d'Ivoire,Nicolas Pépé,"MF,FW",30.0,2.3,0,,,,,,,,0,0
Côte d'Ivoire,Guéla Doué,"MF,DF",23.0,2.5,0,,,,,,,,0,0
Côte d'Ivoire,Serge Aurier,DF,33.0,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Jeremie Boga,"MF,FW",29.0,1.9,0,,,,,,,,0,0
Côte d'Ivoire,Luck Zogbé,DF,20.0,1.7,0,,,,,,,,0,0
Côte d'Ivoire,Yan Diomandé,MF,19.0,1.5,2,,,,,,,,0,0
Côte d'Ivoire,Jean-Philippe Krasso,MF,28.0,1.5,1,,,,,,,,1,1
Côte d'Ivoire,Jean Seri,MF,34.0,1.3,0,,,,,,,,0,0
Côte d'Ivoire,Pacôme Zouzoua,MF,28.0,1.3,0,,,,,,,,0,0
Côte d'Ivoire,Hamed Junior Traorè,MF,25.0,1.3,2,,,,,,,,0,0
Côte d'Ivoire,Karim Konaté,FW,21.0,1.3,2,,,,,,,,1,1
Côte d'Ivoire,Jean Thierry Lazare,MF,27.0,1.1,0,,,,,,,,0,0
Côte d'Ivoire,Christopher Opéri,DF,28.0,1.1,0,,,,,,,,0,0
Côte d'Ivoire,Armel Zohouri,DF,24.0,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Vakoun Bayo,FW,29.0,1.0,1,,,,,,,,0,0
Côte d'Ivoire,Mohamed Diomandé,MF,24.0,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Ousmane Diomande,DF,22.0,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Alban Lafont,GK,27.0,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Christian Kouamé,MF,28.0,1.0,1,,,,,,,,0,0
Côte d'Ivoire,Bazoumana Touré,FW,19.0,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Emmanuel Latte Lath,FW,27.0,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Jean-Eudes Aholou,MF,31.0,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Clément Akpa,DF,24.0,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Junior Diaz,DF,22.0,0.5,0,,,,,,,,0,0
Côte d'Ivoire,Parfait Guiagon,MF,24.0,0.3,0,,,,,,,,0,0
Côte d'Ivoire,Emmanuel Agbadou,DF,28.9911,2.3,0,,,,,,,,0,0
Côte d'Ivoire,Guéla Doué,DF,23.6571,2.2,1,,,,,,,,0,0
Côte d'Ivoire,Yahia Fofana,GK,25.8131,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Wilfried Singo,DF,25.4682,1.9,1,,,,,,,,0,0
Côte d'Ivoire,Franck Kessié,MF,29.4846,1.7,0,,,,,,,,0,0
Côte d'Ivoire,Simon Adingra,FW,24.449,1.6,1,,,,,,,,0,0
Côte d'Ivoire,Seko Fofana,MF,31.104,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Elye Wahi,FW,23.4463,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Ghislain Konan,DF,30.4627,1.5,0,,,,,,,,0,0
Côte d'Ivoire,Christ Inao Oulaï,MF,20.1889,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Evann Guessand,FW,24.9528,1.4,1,,,,,,,,0,0
Côte d'Ivoire,Nicolas Pépé,MF,31.0438,1.4,1,,,,,,,,0,0
Côte d'Ivoire,Odilon Kossounou,DF,25.4408,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Alban Lafont,GK,27.3888,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Bazoumana Touré,MF,20.2847,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Ousmane Diomande,DF,22.5257,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Clément Akpa,DF,24.553,0.9,0,,,,,,,,0,0
Côte d'Ivoire,Obite N'Dicka,DF,26.8159,0.9,0,,,,,,,,0,0
Côte d'Ivoire,Bénie Traoré,MF,23.5366,0.9,0,,,,,,,,0,0
Côte d'Ivoire,Yan Diomandé,MF,19.5804,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Martial Godo,FW,23.2519,0.7,1,,,,,,,,0,0
Côte d'Ivoire,Parfait Guiagon,MF,25.3066,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Jean Seri,MF,34.9035,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Oumar Diakité,MF,22.4819,0.5,0,,,,,,,,0,0
Côte d'Ivoire,Amad Diallo,"FW,MF",23.9254,1.0,1,,,,,,,,0,0
Côte d'Ivoire,Ibrahim Sangaré,MF,28.5311,0.6,0,,,,,,,,0,0
Côte d'Ivoire,Ange-Yoan Bonny,FW,22.6352,0.3,0,,,,,,,,0,0
Côte d'Ivoire,Christopher Opéri,"DF,MF",29.1259,0.3,0,,,,,,,,0,0
Côte d'Ivoire,Yahia Fofana,GK,25.8131,11.0,0,,,,,,,,0,0
Côte d'Ivoire,Franck Kessié,MF,29.4846,10.4,2,,,,,,,,0,0
Côte d'Ivoire,Obite N'Dicka,DF,26.8159,7.9,0,,,,,,,,0,0
Côte d'Ivoire,Simon Adingra,"MF,FW",24.449,7.0,3,,,,,,,,0,0
Côte d'Ivoire,Ghislain Konan,"DF,MF",30.4627,6.5,0,,,,,,,,0,0
Côte d'Ivoire,Seko Fofana,MF,31.104,6.3,3,,,,,,,,0,0
Côte d'Ivoire,Wilfried Singo,"DF,MF",25.4682,6.3,1,,,,,,,,0,0
Côte d'Ivoire,Emmanuel Agbadou,DF,28.9911,5.7,1,,,,,,,,0,0
Côte d'Ivoire,Ibrahim Sangaré,MF,28.5311,5.6,2,,,,,,,,1,1
Côte d'Ivoire,Evann Guessand,"FW,MF",24.9528,4.9,3,,,,,,,,0,0
Côte d'Ivoire,Guéla Doué,"MF,DF",23.6571,4.7,1,,,,,,,,0,0
Côte d'Ivoire,Sébastien Haller,FW,31.9774,4.7,2,,,,,,,,1,1
Côte d'Ivoire,Willy Boly,DF,35.3587,4.0,0,,,,,,,,0,0
Côte d'Ivoire,Odilon Kossounou,DF,25.4408,4.0,0,,,,,,,,0,0
Côte d'Ivoire,Oumar Diakité,FW,22.4819,3.9,1,,,,,,,,0,0
Côte d'Ivoire,Nicolas Pépé,"MF,FW",31.0438,3.7,1,,,,,,,,0,0
Côte d'Ivoire,Amad Diallo,MF,23.9254,3.5,2,,,,,,,,0,0
Côte d'Ivoire,Jean-Philippe Gbamin,"DF,MF",30.7173,3.2,0,,,,,,,,0,0
Côte d'Ivoire,Hassane Kamara,"DF,MF",32.2765,2.7,0,,,,,,,,0,0
Côte d'Ivoire,Yan Diomandé,MF,19.5804,2.3,2,,,,,,,,0,0
Côte d'Ivoire,Jean Seri,MF,34.9035,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Alban Lafont,GK,27.3888,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Serge Aurier,DF,33.4709,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Bazoumana Touré,FW,20.2847,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Ousmane Diomande,DF,22.5257,2.0,0,,,,,,,,0,0
Côte d'Ivoire,Jeremie Boga,"MF,FW",29.4435,1.9,0,,,,,,,,0,0
Côte d'Ivoire,Luck Zogbé,DF,21.2245,1.7,0,,,,,,,,0,0
Côte d'Ivoire,Elye Wahi,FW,23.4463,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Christ Inao Oulaï,MF,20.1889,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Clément Akpa,DF,24.553,1.6,0,,,,,,,,0,0
Côte d'Ivoire,Jean-Philippe Krasso,MF,28.909,1.5,1,,,,,,,,1,1
Côte d'Ivoire,Christopher Opéri,DF,29.1259,1.4,0,,,,,,,,0,0
Côte d'Ivoire,Pacôme Zouzoua,MF,29.1232,1.3,0,,,,,,,,0,0
Côte d'Ivoire,Hamed Junior Traorè,MF,26.3231,1.3,2,,,,,,,,0,0
Côte d'Ivoire,Karim Konaté,FW,22.2327,1.3,2,,,,,,,,1,1
Côte d'Ivoire,Jean Thierry Lazare,MF,28.271,1.1,0,,,,,,,,0,0
Côte d'Ivoire,Armel Zohouri,DF,25.1916,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Vakoun Bayo,FW,29.4244,1.0,1,,,,,,,,0,0
Côte d'Ivoire,Mohamed Diomandé,MF,24.6215,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Christian Kouamé,MF,28.5202,1.0,1,,,,,,,,0,0
Côte d'Ivoire,Parfait Guiagon,MF,25.3066,1.0,0,,,,,,,,0,0
Côte d'Ivoire,Bénie Traoré,MF,23.5366,0.9,0,,,,,,,,0,0
Côte d'Ivoire,Emmanuel Latte Lath,FW,27.449,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Jean-Eudes Aholou,MF,32.2355,0.7,0,,,,,,,,0,0
Côte d'Ivoire,Martial Godo,FW,23.2519,0.7,1,,,,,,,,0,0
Côte d'Ivoire,Junior Diaz,DF,22.8925,0.5,0,,,,,,,,0,0
Côte d'Ivoire,Ange-Yoan Bonny,FW,22.6352,0.3,0,,,,,,,,0,0
Ecuador,John Yeboah,"MF,FW",25.9747,2.9,1,,,,,,,,0,0
Ecuador,Félix Torres Caicedo,DF,29.4216,2.3,0,,,,,,,,0,0
Ecuador,Alan Franco,"DF,MF",27.8131,2.0,0,,,,,,,,0,0
Ecuador,Moisés Caicedo,MF,24.6133,2.5,0,,,,,,,,0,0
Ecuador,Joel Ordóñez,DF,22.1478,2.5,0,,,,,,,,0,0
Ecuador,Pedro Vite,MF,24.2656,2.5,0,,,,,,,,0,0
Ecuador,Pervis Estupiñán,DF,28.3943,2.4,1,,,,,,,,0,0
Ecuador,Gonzalo Plata,MF,25.616,2.2,0,,,,,,,,0,0
Ecuador,Anthony Valencia,MF,22.898,2.2,1,,,,,,,,0,0
Ecuador,Willian Pacho,DF,24.6598,2.0,0,,,,,,,,0,0
Ecuador,Jackson Porozo,DF,25.8597,2.0,1,,,,,,,,0,0
Ecuador,Hernán Galíndez,GK,39.2081,1.8,0,,,,,,,,0,0
Ecuador,Enner Valencia,FW,36.6078,1.8,1,,,,,,,,1,1
Ecuador,Alan Minda,MF,23.0849,1.3,0,,,,,,,,0,0
Ecuador,Jordy Caicedo,FW,28.5695,1.2,1,,,,,,,,1,1
Ecuador,Piero Hincapié,DF,24.4271,1.3,0,,,,,,,,0,0
Ecuador,Nilson Angulo,MF,22.9856,1.0,1,,,,,,,,0,0
Ecuador,Jordy Alcivar,MF,26.8569,1.0,0,,,,,,,,0,0
Ecuador,Yaimar Medina,MF,21.6051,1.0,0,,,,,,,,0,0
Ecuador,Moisés Ramírez,GK,25.7611,1.0,0,,,,,,,,0,0
Ecuador,Kendry Páez,FW,19.1123,1.0,0,,,,,,,,0,0
Ecuador,Jeremy Arévalo,MF,21.2382,0.8,0,,,,,,,,0,0
Ecuador,Denil Castillo,MF,22.2245,0.8,0,,,,,,,,0,0
Ecuador,Gonzalo Valle,GK,30.2902,0.8,0,,,,,,,,0,0
Ecuador,Darwin Guagua,FW,18.6023,0.5,0,,,,,,,,0,0
Ecuador,José Hurtado,DF,24.4736,0.5,0,,,,,,,,0,0
Ecuador,Ángelo Preciado,"DF,MF",28.3176,1.4,0,,,,,,,,0,0
Ecuador,Kevin Rodríguez,FW,26.2793,0.7,0,,,,,,,,0,0
Ecuador,David Cabezas,GK,31.0055,0.4,0,,,,,,,,0,0
Ecuador,John Mercado,"FW,MF",24.0301,0.3,0,,,,,,,,0,0
Ecuador,Fricio Caicedo,DF,18.1588,0.0,0,,,,,,,,0,0
Ecuador,Willian Pacho,DF,24.0,18.0,0,4.0,1.0,25.0,0.22,0.06,0.0,0.0,0,0
Ecuador,Moisés Caicedo,MF,24.0,15.5,0,13.0,6.0,46.2,0.84,0.39,0.0,0.0,0,0
Ecuador,Piero Hincapié,DF,24.0,13.4,0,6.0,2.0,33.3,0.45,0.15,0.0,0.0,0,0
Ecuador,Enner Valencia,FW,36.0,11.7,6,42.0,21.0,50.0,3.58,1.79,0.1,0.19,2,4
Ecuador,Pervis Estupiñán,"DF,MF",28.0,12.4,0,10.0,5.0,50.0,0.81,0.4,0.0,0.0,0,0
Ecuador,Hernán Galíndez,GK,38.0,12.0,0,0.0,0.0,,0.0,0.0,,,0,0
Ecuador,Alan Franco,MF,27.0,11.7,0,5.0,0.0,0.0,0.43,0.0,0.0,,0,0
Ecuador,Félix Torres Caicedo,DF,29.0,11.7,2,4.0,3.0,75.0,0.34,0.26,0.5,0.67,0,0
Ecuador,Ángelo Preciado,"MF,DF",27.0,9.0,0,8.0,2.0,25.0,0.89,0.22,0.0,0.0,0,0
Ecuador,Pedro Vite,MF,23.0,7.7,0,6.0,1.0,16.7,0.78,0.13,0.0,0.0,0,0
Ecuador,Joel Ordóñez,DF,21.0,7.7,0,1.0,1.0,100.0,0.13,0.13,0.0,0.0,0,0
Ecuador,Kendry Páez,"MF,FW",18.0,7.2,1,13.0,5.0,38.5,1.81,0.7,0.08,0.2,0,0
